Warning: 10270_tessera_y-2024.tif has shape (128, 128, 119), expected (128, 128, 128), skipping.
Warning: 19547_tessera_y-2024.tif has shape (128, 101, 128), expected (128, 128, 128), skipping.
Warning: 63138_tessera_y-2024.tif has shape (128, 127, 128), expected (128, 128, 128), skipping.
Warning: 22145_tessera_y-2024.tif has shape (128, 108, 128), expected (128, 128, 128), skipping.
Warning: 57647_tessera_y-2024.tif has shape (128, 128, 88), expected (128, 128, 128), skipping.
Warning: 47588_tessera_y-2024.tif has shape (128, 128, 95), expected (128, 128, 128), skipping.
Warning: 56546_tessera_y-2024.tif has shape (128, 106, 128), expected (128, 128, 128), skipping.
Warning: 86083_tessera_y-2024.tif has shape (128, 128, 120), expected (128, 128, 128), skipping.
Warning: 78079_tessera_y-2024.tif has shape (128, 94, 128), expected (128, 128, 128), skipping.
Warning: 24064_tessera_y-2024.tif has shape (128, 128, 118), expected (128, 128, 128), skipping.
Warning: 72516_tessera_y-2024.tif has shape (128, 128, 116), expected (128, 128, 128), skipping.
Warning: 27176_tessera_y-2024.tif has shape (128, 85, 128), expected (128, 128, 128), skipping.
Warning: 74060_tessera_y-2024.tif has shape (128, 128, 84), expected (128, 128, 128), skipping.
Warning: 67351_tessera_y-2024.tif has shape (128, 90, 128), expected (128, 128, 128), skipping.
Warning: 60038_tessera_y-2024.tif has shape (128, 128, 113), expected (128, 128, 128), skipping.
Warning: 13951_tessera_y-2024.tif has shape (128, 90, 128), expected (128, 128, 128), skipping.
Warning: 78252_tessera_y-2024.tif has shape (128, 119, 128), expected (128, 128, 128), skipping.
Warning: 70124_tessera_y-2024.tif has shape (128, 128, 127), expected (128, 128, 128), skipping.
Warning: 16469_tessera_y-2024.tif has shape (128, 128, 103), expected (128, 128, 128), skipping.
Warning: 92880_tessera_y-2024.tif has shape (128, 128, 94), expected (128, 128, 128), skipping.
Warning: 67065_tessera_y-2024.tif has shape (128, 128, 122), expected (128, 128, 128), skipping.
Warning: 11461_tessera_y-2024.tif has shape (128, 128, 93), expected (128, 128, 128), skipping.
Warning: 87211_tessera_y-2024.tif has shape (128, 88, 128), expected (128, 128, 128), skipping.
Warning: 60834_tessera_y-2024.tif has shape (128, 128, 124), expected (128, 128, 128), skipping.
Warning: 32905_tessera_y-2024.tif has shape (128, 128, 122), expected (128, 128, 128), skipping.
Warning: 20768_tessera_y-2024.tif has shape (128, 128, 115), expected (128, 128, 128), skipping.
Warning: 39456_tessera_y-2024.tif has shape (128, 128, 93), expected (128, 128, 128), skipping.
Warning: 12505_tessera_y-2024.tif has shape (128, 128, 86), expected (128, 128, 128), skipping.
Warning: 30041_tessera_y-2024.tif has shape (128, 114, 128), expected (128, 128, 128), skipping.
Warning: 33335_tessera_y-2024.tif has shape (128, 128, 85), expected (128, 128, 128), skipping.
Warning: 83049_tessera_y-2024.tif has shape (128, 128, 91), expected (128, 128, 128), skipping.
Warning: 52348_tessera_y-2024.tif has shape (128, 128, 113), expected (128, 128, 128), skipping.
Warning: 43951_tessera_y-2024.tif has shape (128, 116, 128), expected (128, 128, 128), skipping.
Warning: 36254_tessera_y-2024.tif has shape (128, 128, 105), expected (128, 128, 128), skipping.
Warning: 94221_tessera_y-2024.tif has shape (128, 128, 85), expected (128, 128, 128), skipping.
Warning: 2253_tessera_y-2024.tif has shape (128, 128, 112), expected (128, 128, 128), skipping.
Warning: 64317_tessera_y-2024.tif has shape (128, 98, 128), expected (128, 128, 128), skipping.
Warning: 31420_tessera_y-2024.tif has shape (128, 128, 85), expected (128, 128, 128), skipping.
Warning: 52625_tessera_y-2024.tif has shape (128, 128, 92), expected (128, 128, 128), skipping.
Warning: 94388_tessera_y-2024.tif has shape (128, 128, 113), expected (128, 128, 128), skipping.
Warning: 34479_tessera_y-2024.tif has shape (128, 128, 124), expected (128, 128, 128), skipping.
Warning: 62530_tessera_y-2024.tif has shape (128, 99, 128), expected (128, 128, 128), skipping.
Warning: 98355_tessera_y-2024.tif has shape (128, 114, 128), expected (128, 128, 128), skipping.
Warning: 72122_tessera_y-2024.tif has shape (128, 125, 128), expected (128, 128, 128), skipping.
Warning: 96768_tessera_y-2024.tif has shape (128, 128, 108), expected (128, 128, 128), skipping.
Warning: 34026_tessera_y-2024.tif has shape (128, 113, 128), expected (128, 128, 128), skipping.
Warning: 84280_tessera_y-2024.tif has shape (128, 97, 128), expected (128, 128, 128), skipping.
Warning: 17824_tessera_y-2024.tif has shape (128, 128, 121), expected (128, 128, 128), skipping.
Warning: 464_tessera_y-2024.tif has shape (128, 90, 128), expected (128, 128, 128), skipping.
Warning: 72022_tessera_y-2024.tif has shape (128, 128, 85), expected (128, 128, 128), skipping.
Warning: 78381_tessera_y-2024.tif has shape (128, 128, 88), expected (128, 128, 128), skipping.
Warning: 56912_tessera_y-2024.tif has shape (128, 101, 128), expected (128, 128, 128), skipping.
Warning: 26650_tessera_y-2024.tif has shape (128, 89, 128), expected (128, 128, 128), skipping.
Warning: 9024_tessera_y-2024.tif has shape (128, 128, 115), expected (128, 128, 128), skipping.
Warning: 79818_tessera_y-2024.tif has shape (128, 128, 105), expected (128, 128, 128), skipping.
Warning: 14371_tessera_y-2024.tif has shape (128, 102, 128), expected (128, 128, 128), skipping.
Warning: 95812_tessera_y-2024.tif has shape (128, 108, 128), expected (128, 128, 128), skipping.
Warning: 15636_tessera_y-2024.tif has shape (128, 128, 83), expected (128, 128, 128), skipping.
Warning: 83692_tessera_y-2024.tif has shape (128, 128, 113), expected (128, 128, 128), skipping.
Warning: 26644_tessera_y-2024.tif has shape (128, 108, 128), expected (128, 128, 128), skipping.
Warning: 73842_tessera_y-2024.tif has shape (128, 128, 125), expected (128, 128, 128), skipping.
Warning: 47606_tessera_y-2024.tif has shape (128, 124, 128), expected (128, 128, 128), skipping.
Warning: 27934_tessera_y-2024.tif has shape (128, 128, 117), expected (128, 128, 128), skipping.
Warning: 81349_tessera_y-2024.tif has shape (128, 80, 128), expected (128, 128, 128), skipping.
Warning: 3660_tessera_y-2024.tif has shape (128, 91, 87), expected (128, 128, 128), skipping.
Warning: 9259_tessera_y-2024.tif has shape (128, 98, 128), expected (128, 128, 128), skipping.
Warning: 89806_tessera_y-2024.tif has shape (128, 128, 113), expected (128, 128, 128), skipping.
Warning: 82086_tessera_y-2024.tif has shape (128, 128, 100), expected (128, 128, 128), skipping.
Warning: 4253_tessera_y-2024.tif has shape (128, 95, 128), expected (128, 128, 128), skipping.
Warning: 89580_tessera_y-2024.tif has shape (128, 101, 128), expected (128, 128, 128), skipping.
Warning: 80532_tessera_y-2024.tif has shape (128, 128, 96), expected (128, 128, 128), skipping.
Warning: 68020_tessera_y-2024.tif has shape (128, 108, 128), expected (128, 128, 128), skipping.
Warning: 65719_tessera_y-2024.tif has shape (128, 128, 111), expected (128, 128, 128), skipping.
Warning: 5714_tessera_y-2024.tif has shape (128, 128, 108), expected (128, 128, 128), skipping.
Warning: 23181_tessera_y-2024.tif has shape (128, 128, 105), expected (128, 128, 128), skipping.
Warning: 78110_tessera_y-2024.tif has shape (128, 128, 91), expected (128, 128, 128), skipping.
Warning: 92264_tessera_y-2024.tif has shape (128, 128, 91), expected (128, 128, 128), skipping.
Warning: 87471_tessera_y-2024.tif has shape (128, 103, 128), expected (128, 128, 128), skipping.
Warning: 26431_tessera_y-2024.tif has shape (128, 102, 128), expected (128, 128, 128), skipping.
Warning: 35884_tessera_y-2024.tif has shape (128, 115, 128), expected (128, 128, 128), skipping.
Warning: 70166_tessera_y-2024.tif has shape (128, 128, 108), expected (128, 128, 128), skipping.
Warning: 8601_tessera_y-2024.tif has shape (128, 124, 128), expected (128, 128, 128), skipping.
Warning: 83107_tessera_y-2024.tif has shape (128, 128, 101), expected (128, 128, 128), skipping.
Warning: 84460_tessera_y-2024.tif has shape (128, 128, 110), expected (128, 128, 128), skipping.
Warning: 68177_tessera_y-2024.tif has shape (128, 121, 128), expected (128, 128, 128), skipping.
Warning: 211_tessera_y-2024.tif has shape (128, 84, 128), expected (128, 128, 128), skipping.
Warning: 51508_tessera_y-2024.tif has shape (128, 111, 128), expected (128, 128, 128), skipping.
Warning: 85976_tessera_y-2024.tif has shape (128, 128, 83), expected (128, 128, 128), skipping.
Warning: 47079_tessera_y-2024.tif has shape (128, 84, 128), expected (128, 128, 128), skipping.
Warning: 36606_tessera_y-2024.tif has shape (128, 109, 128), expected (128, 128, 128), skipping.
Warning: 17116_tessera_y-2024.tif has shape (128, 128, 115), expected (128, 128, 128), skipping.
Warning: 33392_tessera_y-2024.tif has shape (128, 128, 122), expected (128, 128, 128), skipping.
Warning: 94635_tessera_y-2024.tif has shape (128, 128, 110), expected (128, 128, 128), skipping.
Warning: 59095_tessera_y-2024.tif has shape (128, 128, 98), expected (128, 128, 128), skipping.
Warning: 71469_tessera_y-2024.tif has shape (128, 128, 124), expected (128, 128, 128), skipping.
Warning: 52200_tessera_y-2024.tif has shape (128, 128, 103), expected (128, 128, 128), skipping.
Warning: 89290_tessera_y-2024.tif has shape (128, 128, 117), expected (128, 128, 128), skipping.
Warning: 98327_tessera_y-2024.tif has shape (128, 128, 115), expected (128, 128, 128), skipping.
Warning: 45122_tessera_y-2024.tif has shape (128, 117, 128), expected (128, 128, 128), skipping.
Warning: 48292_tessera_y-2024.tif has shape (128, 128, 120), expected (128, 128, 128), skipping.
Warning: 17668_tessera_y-2024.tif has shape (128, 128, 106), expected (128, 128, 128), skipping.
Warning: 89915_tessera_y-2024.tif has shape (128, 101, 128), expected (128, 128, 128), skipping.
Warning: 48586_tessera_y-2024.tif has shape (128, 128, 100), expected (128, 128, 128), skipping.
Warning: 73158_tessera_y-2024.tif has shape (128, 88, 128), expected (128, 128, 128), skipping.
Warning: 38640_tessera_y-2024.tif has shape (128, 118, 128), expected (128, 128, 128), skipping.
Warning: 76897_tessera_y-2024.tif has shape (128, 128, 91), expected (128, 128, 128), skipping.
Warning: 66527_tessera_y-2024.tif has shape (128, 128, 85), expected (128, 128, 128), skipping.
Warning: 35704_tessera_y-2024.tif has shape (128, 128, 111), expected (128, 128, 128), skipping.
Warning: 64967_tessera_y-2024.tif has shape (128, 128, 94), expected (128, 128, 128), skipping.
Warning: 66752_tessera_y-2024.tif has shape (128, 128, 119), expected (128, 128, 128), skipping.
Warning: 5539_tessera_y-2024.tif has shape (128, 117, 128), expected (128, 128, 128), skipping.
Warning: 59581_tessera_y-2024.tif has shape (128, 128, 122), expected (128, 128, 128), skipping.
Warning: 83858_tessera_y-2024.tif has shape (128, 128, 90), expected (128, 128, 128), skipping.
Warning: 50454_tessera_y-2024.tif has shape (128, 128, 90), expected (128, 128, 128), skipping.
Warning: 53014_tessera_y-2024.tif has shape (128, 98, 128), expected (128, 128, 128), skipping.
Warning: 26466_tessera_y-2024.tif has shape (128, 128, 90), expected (128, 128, 128), skipping.
Warning: 46439_tessera_y-2024.tif has shape (128, 128, 122), expected (128, 128, 128), skipping.
Warning: 41829_tessera_y-2024.tif has shape (128, 128, 107), expected (128, 128, 128), skipping.
Warning: 95054_tessera_y-2024.tif has shape (128, 128, 126), expected (128, 128, 128), skipping.
Warning: 15148_tessera_y-2024.tif has shape (128, 128, 97), expected (128, 128, 128), skipping.
Warning: 14603_tessera_y-2024.tif has shape (128, 128, 122), expected (128, 128, 128), skipping.
Warning: 89967_tessera_y-2024.tif has shape (128, 128, 84), expected (128, 128, 128), skipping.
Warning: 86573_tessera_y-2024.tif has shape (128, 128, 111), expected (128, 128, 128), skipping.
Warning: 16059_tessera_y-2024.tif has shape (128, 128, 89), expected (128, 128, 128), skipping.
Warning: 83650_tessera_y-2024.tif has shape (128, 128, 112), expected (128, 128, 128), skipping.
Warning: 49536_tessera_y-2024.tif has shape (128, 82, 128), expected (128, 128, 128), skipping.
Warning: 18406_tessera_y-2024.tif has shape (128, 128, 116), expected (128, 128, 128), skipping.
Warning: 91181_tessera_y-2024.tif has shape (128, 118, 128), expected (128, 128, 128), skipping.
Warning: 36078_tessera_y-2024.tif has shape (128, 128, 113), expected (128, 128, 128), skipping.
Warning: 77862_tessera_y-2024.tif has shape (128, 116, 128), expected (128, 128, 128), skipping.
Warning: 87915_tessera_y-2024.tif has shape (128, 128, 104), expected (128, 128, 128), skipping.
Warning: 49985_tessera_y-2024.tif has shape (128, 128, 127), expected (128, 128, 128), skipping.
Warning: 63549_tessera_y-2024.tif has shape (128, 90, 128), expected (128, 128, 128), skipping.
Warning: 97320_tessera_y-2024.tif has shape (128, 117, 128), expected (128, 128, 128), skipping.
Warning: 37287_tessera_y-2024.tif has shape (128, 118, 128), expected (128, 128, 128), skipping.
Warning: 28715_tessera_y-2024.tif has shape (128, 128, 85), expected (128, 128, 128), skipping.
Warning: 93048_tessera_y-2024.tif has shape (128, 116, 128), expected (128, 128, 128), skipping.
Warning: 16086_tessera_y-2024.tif has shape (128, 128, 122), expected (128, 128, 128), skipping.
Warning: 8942_tessera_y-2024.tif has shape (128, 128, 86), expected (128, 128, 128), skipping.
Warning: 93956_tessera_y-2024.tif has shape (128, 128, 121), expected (128, 128, 128), skipping.
Warning: 59843_tessera_y-2024.tif has shape (128, 128, 114), expected (128, 128, 128), skipping.
Warning: 68777_tessera_y-2024.tif has shape (128, 128, 89), expected (128, 128, 128), skipping.
Warning: 63875_tessera_y-2024.tif has shape (128, 128, 116), expected (128, 128, 128), skipping.
Warning: 4222_tessera_y-2024.tif has shape (128, 100, 128), expected (128, 128, 128), skipping.
Warning: 31633_tessera_y-2024.tif has shape (128, 128, 105), expected (128, 128, 128), skipping.
Warning: 81192_tessera_y-2024.tif has shape (128, 128, 105), expected (128, 128, 128), skipping.
Warning: 33947_tessera_y-2024.tif has shape (128, 108, 128), expected (128, 128, 128), skipping.
Warning: 24905_tessera_y-2024.tif has shape (128, 128, 104), expected (128, 128, 128), skipping.
Warning: 80351_tessera_y-2024.tif has shape (128, 117, 128), expected (128, 128, 128), skipping.
Warning: 46106_tessera_y-2024.tif has shape (128, 104, 128), expected (128, 128, 128), skipping.
Warning: 71181_tessera_y-2024.tif has shape (128, 100, 128), expected (128, 128, 128), skipping.
Warning: 39116_tessera_y-2024.tif has shape (128, 85, 128), expected (128, 128, 128), skipping.
Warning: 34558_tessera_y-2024.tif has shape (128, 101, 128), expected (128, 128, 128), skipping.
Warning: 13525_tessera_y-2024.tif has shape (128, 128, 101), expected (128, 128, 128), skipping.
Warning: 8819_tessera_y-2024.tif has shape (128, 128, 105), expected (128, 128, 128), skipping.
Warning: 97325_tessera_y-2024.tif has shape (128, 98, 128), expected (128, 128, 128), skipping.
Warning: 24204_tessera_y-2024.tif has shape (128, 128, 103), expected (128, 128, 128), skipping.
Warning: 76882_tessera_y-2024.tif has shape (128, 128, 127), expected (128, 128, 128), skipping.
Warning: 79293_tessera_y-2024.tif has shape (128, 128, 104), expected (128, 128, 128), skipping.
Warning: 26714_tessera_y-2024.tif has shape (128, 128, 109), expected (128, 128, 128), skipping.
Warning: 60713_tessera_y-2024.tif has shape (128, 128, 113), expected (128, 128, 128), skipping.
Warning: 69911_tessera_y-2024.tif has shape (128, 116, 128), expected (128, 128, 128), skipping.
Warning: 84619_tessera_y-2024.tif has shape (128, 119, 128), expected (128, 128, 128), skipping.
Warning: 67488_tessera_y-2024.tif has shape (128, 128, 127), expected (128, 128, 128), skipping.
Warning: 26062_tessera_y-2024.tif has shape (128, 128, 91), expected (128, 128, 128), skipping.
Warning: 48231_tessera_y-2024.tif has shape (128, 128, 100), expected (128, 128, 128), skipping.
Warning: 17199_tessera_y-2024.tif has shape (128, 128, 96), expected (128, 128, 128), skipping.
Warning: 54069_tessera_y-2024.tif has shape (128, 128, 82), expected (128, 128, 128), skipping.
Warning: 36838_tessera_y-2024.tif has shape (128, 128, 106), expected (128, 128, 128), skipping.
Warning: 60576_tessera_y-2024.tif has shape (128, 128, 110), expected (128, 128, 128), skipping.
Warning: 99021_tessera_y-2024.tif has shape (128, 128, 86), expected (128, 128, 128), skipping.
Warning: 37229_tessera_y-2024.tif has shape (128, 128, 112), expected (128, 128, 128), skipping.
Warning: 35152_tessera_y-2024.tif has shape (128, 128, 94), expected (128, 128, 128), skipping.
Warning: 72352_tessera_y-2024.tif has shape (128, 112, 128), expected (128, 128, 128), skipping.
Warning: 40406_tessera_y-2024.tif has shape (128, 115, 128), expected (128, 128, 128), skipping.
Warning: 70461_tessera_y-2024.tif has shape (128, 128, 125), expected (128, 128, 128), skipping.
Warning: 63380_tessera_y-2024.tif has shape (128, 128, 86), expected (128, 128, 128), skipping.
Warning: 96390_tessera_y-2024.tif has shape (128, 128, 94), expected (128, 128, 128), skipping.
Warning: 89163_tessera_y-2024.tif has shape (128, 128, 110), expected (128, 128, 128), skipping.
Warning: 3445_tessera_y-2024.tif has shape (128, 128, 106), expected (128, 128, 128), skipping.
Warning: 50544_tessera_y-2024.tif has shape (128, 45, 128), expected (128, 128, 128), skipping.
Warning: 76352_tessera_y-2024.tif has shape (128, 102, 128), expected (128, 128, 128), skipping.
Warning: 5455_tessera_y-2024.tif has shape (128, 128, 117), expected (128, 128, 128), skipping.
Warning: 34660_tessera_y-2024.tif has shape (128, 102, 128), expected (128, 128, 128), skipping.
Warning: 71855_tessera_y-2024.tif has shape (128, 128, 125), expected (128, 128, 128), skipping.
Warning: 65853_tessera_y-2024.tif has shape (128, 109, 128), expected (128, 128, 128), skipping.
Warning: 98990_tessera_y-2024.tif has shape (128, 128, 125), expected (128, 128, 128), skipping.
Warning: 16078_tessera_y-2024.tif has shape (128, 95, 128), expected (128, 128, 128), skipping.
Warning: 48421_tessera_y-2024.tif has shape (128, 109, 128), expected (128, 128, 128), skipping.
Warning: 59566_tessera_y-2024.tif has shape (128, 128, 96), expected (128, 128, 128), skipping.
Warning: 73516_tessera_y-2024.tif has shape (128, 94, 128), expected (128, 128, 128), skipping.
Warning: 59379_tessera_y-2024.tif has shape (128, 128, 109), expected (128, 128, 128), skipping.
Warning: 59685_tessera_y-2024.tif has shape (128, 93, 128), expected (128, 128, 128), skipping.
Warning: 41368_tessera_y-2024.tif has shape (128, 128, 126), expected (128, 128, 128), skipping.
Warning: 18321_tessera_y-2024.tif has shape (128, 128, 89), expected (128, 128, 128), skipping.
Warning: 95627_tessera_y-2024.tif has shape (128, 98, 128), expected (128, 128, 128), skipping.
Warning: 66485_tessera_y-2024.tif has shape (128, 102, 128), expected (128, 128, 128), skipping.
Warning: 87158_tessera_y-2024.tif has shape (128, 128, 124), expected (128, 128, 128), skipping.
Warning: 92370_tessera_y-2024.tif has shape (128, 128, 103), expected (128, 128, 128), skipping.
Warning: 75373_tessera_y-2024.tif has shape (128, 128, 92), expected (128, 128, 128), skipping.
Warning: 3186_tessera_y-2024.tif has shape (128, 128, 89), expected (128, 128, 128), skipping.
Warning: 33465_tessera_y-2024.tif has shape (128, 128, 127), expected (128, 128, 128), skipping.
Warning: 21937_tessera_y-2024.tif has shape (128, 117, 128), expected (128, 128, 128), skipping.
Warning: 45557_tessera_y-2024.tif has shape (128, 128, 122), expected (128, 128, 128), skipping.
Warning: 46938_tessera_y-2024.tif has shape (128, 128, 117), expected (128, 128, 128), skipping.
Warning: 73522_tessera_y-2024.tif has shape (128, 128, 118), expected (128, 128, 128), skipping.
Warning: 50385_tessera_y-2024.tif has shape (128, 128, 98), expected (128, 128, 128), skipping.
Warning: 4482_tessera_y-2024.tif has shape (128, 128, 108), expected (128, 128, 128), skipping.
Warning: 46997_tessera_y-2024.tif has shape (128, 128, 119), expected (128, 128, 128), skipping.
Warning: 5208_tessera_y-2024.tif has shape (128, 114, 128), expected (128, 128, 128), skipping.
Warning: 18316_tessera_y-2024.tif has shape (128, 128, 100), expected (128, 128, 128), skipping.
Warning: 73964_tessera_y-2024.tif has shape (128, 105, 128), expected (128, 128, 128), skipping.
Warning: 36240_tessera_y-2024.tif has shape (128, 107, 128), expected (128, 128, 128), skipping.
Warning: 33408_tessera_y-2024.tif has shape (128, 128, 95), expected (128, 128, 128), skipping.
Warning: 52658_tessera_y-2024.tif has shape (128, 128, 118), expected (128, 128, 128), skipping.
Warning: 9605_tessera_y-2024.tif has shape (128, 100, 128), expected (128, 128, 128), skipping.
Warning: 87514_tessera_y-2024.tif has shape (128, 105, 128), expected (128, 128, 128), skipping.
Warning: 38930_tessera_y-2024.tif has shape (128, 114, 128), expected (128, 128, 128), skipping.
Warning: 22817_tessera_y-2024.tif has shape (128, 128, 115), expected (128, 128, 128), skipping.
Warning: 58781_tessera_y-2024.tif has shape (128, 128, 92), expected (128, 128, 128), skipping.
Warning: 74181_tessera_y-2024.tif has shape (128, 90, 128), expected (128, 128, 128), skipping.
Warning: 50404_tessera_y-2024.tif has shape (128, 89, 128), expected (128, 128, 128), skipping.
Warning: 84653_tessera_y-2024.tif has shape (128, 101, 128), expected (128, 128, 128), skipping.
Warning: 87242_tessera_y-2024.tif has shape (128, 128, 92), expected (128, 128, 128), skipping.
Warning: 23894_tessera_y-2024.tif has shape (128, 128, 95), expected (128, 128, 128), skipping.
Warning: 45678_tessera_y-2024.tif has shape (128, 128, 106), expected (128, 128, 128), skipping.
Warning: 78957_tessera_y-2024.tif has shape (128, 128, 120), expected (128, 128, 128), skipping.
Warning: 80874_tessera_y-2024.tif has shape (128, 128, 118), expected (128, 128, 128), skipping.
Warning: 27354_tessera_y-2024.tif has shape (128, 98, 128), expected (128, 128, 128), skipping.
Warning: 55662_tessera_y-2024.tif has shape (128, 128, 110), expected (128, 128, 128), skipping.
Warning: 75272_tessera_y-2024.tif has shape (128, 91, 128), expected (128, 128, 128), skipping.
Warning: 68046_tessera_y-2024.tif has shape (128, 128, 96), expected (128, 128, 128), skipping.
Warning: 57882_tessera_y-2024.tif has shape (128, 128, 102), expected (128, 128, 128), skipping.
Warning: 55685_tessera_y-2024.tif has shape (128, 128, 118), expected (128, 128, 128), skipping.
Warning: 96983_tessera_y-2024.tif has shape (128, 124, 128), expected (128, 128, 128), skipping.
Warning: 83780_tessera_y-2024.tif has shape (128, 128, 120), expected (128, 128, 128), skipping.
Warning: 44169_tessera_y-2024.tif has shape (128, 110, 128), expected (128, 128, 128), skipping.
Warning: 51785_tessera_y-2024.tif has shape (128, 128, 123), expected (128, 128, 128), skipping.
Warning: 97422_tessera_y-2024.tif has shape (128, 121, 128), expected (128, 128, 128), skipping.
Warning: 38428_tessera_y-2024.tif has shape (128, 128, 101), expected (128, 128, 128), skipping.
Warning: 839_tessera_y-2024.tif has shape (128, 128, 98), expected (128, 128, 128), skipping.
Warning: 13905_tessera_y-2024.tif has shape (128, 128, 114), expected (128, 128, 128), skipping.
Warning: 95432_tessera_y-2024.tif has shape (128, 128, 116), expected (128, 128, 128), skipping.
Warning: 74080_tessera_y-2024.tif has shape (128, 128, 101), expected (128, 128, 128), skipping.
Warning: 82208_tessera_y-2024.tif has shape (128, 128, 127), expected (128, 128, 128), skipping.
Warning: 1766_tessera_y-2024.tif has shape (128, 87, 128), expected (128, 128, 128), skipping.
Warning: 63360_tessera_y-2024.tif has shape (128, 113, 128), expected (128, 128, 128), skipping.
Warning: 12216_tessera_y-2024.tif has shape (128, 128, 120), expected (128, 128, 128), skipping.
Warning: 97438_tessera_y-2024.tif has shape (128, 128, 95), expected (128, 128, 128), skipping.
Warning: 2315_tessera_y-2024.tif has shape (128, 106, 128), expected (128, 128, 128), skipping.
Warning: 5113_tessera_y-2024.tif has shape (128, 128, 110), expected (128, 128, 128), skipping.
Warning: 38263_tessera_y-2024.tif has shape (128, 128, 114), expected (128, 128, 128), skipping.
Warning: 1829_tessera_y-2024.tif has shape (128, 128, 114), expected (128, 128, 128), skipping.
Warning: 658_tessera_y-2024.tif has shape (128, 95, 128), expected (128, 128, 128), skipping.
Warning: 18409_tessera_y-2024.tif has shape (128, 128, 115), expected (128, 128, 128), skipping.
Warning: 59240_tessera_y-2024.tif has shape (128, 90, 128), expected (128, 128, 128), skipping.
Warning: 60057_tessera_y-2024.tif has shape (128, 128, 89), expected (128, 128, 128), skipping.
Warning: 96041_tessera_y-2024.tif has shape (128, 128, 89), expected (128, 128, 128), skipping.
Warning: 84422_tessera_y-2024.tif has shape (128, 111, 128), expected (128, 128, 128), skipping.
Warning: 21806_tessera_y-2024.tif has shape (128, 93, 128), expected (128, 128, 128), skipping.
Warning: 47863_tessera_y-2024.tif has shape (128, 128, 92), expected (128, 128, 128), skipping.
Warning: 28922_tessera_y-2024.tif has shape (128, 128, 92), expected (128, 128, 128), skipping.
Warning: 4562_tessera_y-2024.tif has shape (128, 128, 92), expected (128, 128, 128), skipping.
Warning: 80688_tessera_y-2024.tif has shape (128, 128, 85), expected (128, 128, 128), skipping.
Warning: 99951_tessera_y-2024.tif has shape (128, 128, 116), expected (128, 128, 128), skipping.
Warning: 41387_tessera_y-2024.tif has shape (128, 128, 105), expected (128, 128, 128), skipping.
Warning: 91893_tessera_y-2024.tif has shape (128, 88, 128), expected (128, 128, 128), skipping.
Warning: 51882_tessera_y-2024.tif has shape (128, 106, 128), expected (128, 128, 128), skipping.
Warning: 40314_tessera_y-2024.tif has shape (128, 128, 104), expected (128, 128, 128), skipping.
Warning: 61785_tessera_y-2024.tif has shape (128, 94, 128), expected (128, 128, 128), skipping.
Warning: 16399_tessera_y-2024.tif has shape (128, 112, 128), expected (128, 128, 128), skipping.
Warning: 95039_tessera_y-2024.tif has shape (128, 94, 128), expected (128, 128, 128), skipping.
Warning: 16989_tessera_y-2024.tif has shape (128, 128, 127), expected (128, 128, 128), skipping.
Warning: 87271_tessera_y-2024.tif has shape (128, 122, 128), expected (128, 128, 128), skipping.
Warning: 11149_tessera_y-2024.tif has shape (128, 116, 117), expected (128, 128, 128), skipping.
Warning: 95518_tessera_y-2024.tif has shape (128, 119, 128), expected (128, 128, 128), skipping.
Warning: 37642_tessera_y-2024.tif has shape (128, 119, 128), expected (128, 128, 128), skipping.
Warning: 89877_tessera_y-2024.tif has shape (128, 120, 127), expected (128, 128, 128), skipping.
Warning: 94249_tessera_y-2024.tif has shape (128, 128, 105), expected (128, 128, 128), skipping.
Warning: 31585_tessera_y-2024.tif has shape (128, 122, 128), expected (128, 128, 128), skipping.
Warning: 60820_tessera_y-2024.tif has shape (128, 117, 128), expected (128, 128, 128), skipping.
Warning: 94787_tessera_y-2024.tif has shape (128, 128, 101), expected (128, 128, 128), skipping.
Warning: 61342_tessera_y-2024.tif has shape (128, 97, 128), expected (128, 128, 128), skipping.
Warning: 46914_tessera_y-2024.tif has shape (128, 128, 111), expected (128, 128, 128), skipping.
Warning: 93943_tessera_y-2024.tif has shape (128, 128, 112), expected (128, 128, 128), skipping.
Warning: 93618_tessera_y-2024.tif has shape (128, 124, 128), expected (128, 128, 128), skipping.
Warning: 93050_tessera_y-2024.tif has shape (128, 128, 115), expected (128, 128, 128), skipping.
Warning: 44340_tessera_y-2024.tif has shape (128, 127, 128), expected (128, 128, 128), skipping.
Warning: 33034_tessera_y-2024.tif has shape (128, 128, 92), expected (128, 128, 128), skipping.
Warning: 25481_tessera_y-2024.tif has shape (128, 126, 128), expected (128, 128, 128), skipping.
Warning: 46006_tessera_y-2024.tif has shape (128, 128, 98), expected (128, 128, 128), skipping.
Warning: 33404_tessera_y-2024.tif has shape (128, 106, 90), expected (128, 128, 128), skipping.
Warning: 42231_tessera_y-2024.tif has shape (128, 128, 96), expected (128, 128, 128), skipping.
Warning: 16669_tessera_y-2024.tif has shape (128, 128, 90), expected (128, 128, 128), skipping.
Warning: 92292_tessera_y-2024.tif has shape (128, 128, 117), expected (128, 128, 128), skipping.
Warning: 74429_tessera_y-2024.tif has shape (128, 94, 128), expected (128, 128, 128), skipping.
Warning: 57495_tessera_y-2024.tif has shape (128, 128, 120), expected (128, 128, 128), skipping.
